Gene,GSM77298,GSM77299,GSM77300,GSM77301,GSM77302,GSM77303,GSM77304,GSM77305,GSM77306,GSM77307,GSM77308,GSM77309,GSM77310,GSM77311,GSM77312,GSM77313,GSM77314,GSM77315,GSM77316,GSM77317,GSM77318,GSM77319,GSM77320,GSM77321,GSM77322,GSM77323,GSM77324,GSM77325,GSM77326,GSM77327,GSM77328,GSM77329,GSM77330,GSM77331,GSM77332,GSM77333
S000005473,2.29852438,2.434682131,2.015891075,1.733408451,1.32884407,1.233115435,1.20801723,1.266457677,0.518159807,1.720852137,1.668949723,1.943147063,2.537313461,2.595454454,2.099322796,1.683789968,1.628762603,1.173469305,1.192113161,0.528077781,1.497142792,1.403707504,1.599785447,1.950347543,1.658119678,2.136094809,2.359728575,1.42190671,0.96797514,1.212184906,1.305159211,0.379480839,0.935164869,1.462598443,1.592517614,1.754149318
S000003281,2.296254396,3.234681845,2.930760622,2.521934748,2.803591728,3.183006763,3.639219761,3.383490086,2.515738487,2.306053877,2.775114298,1.865989804,2.158438683,3.197727203,3.405191898,2.614155293,3.039019108,2.455101967,3.052578211,3.564794779,3.82857132,2.024716854,2.251072884,2.419066668,2.860805988,3.333728075,2.289592743,2.039553881,2.332644701,2.370798349,3.859495163,3.542645216,2.721977949,1.675196767,1.716885686,1.834024787
S000001696,6.231554985,6.23121357,5.611804962,6.758155346,6.762065411,6.051198006,6.08125639,6.020898819,1.782082319,4.374439716,4.801370144,4.10761404,5.366245747,6.727272987,4.891647816,7.28538847,7.833890915,4.303061485,5.392314911,5.122030258,3.461714268,4.838310719,4.040772438,4.543197632,6.090353966,7.041419983,7.747737885,3.970588446,5.387396812,4.908613682,4.588364601,3.179233551,4.18241787,3.826771498,2.45803833,3.698132515
S000005607,2.40181613,2.695953608,2.795686722,3.395950556,4.079686165,3.884531736,3.738894701,3.145245552,3.778450489,2.599775791,3.315068483,2.83147192,3.012629271,2.285227299,2.092550755,3.670091391,3.47714591,3.006122351,2.782608747,3.508639336,3.173714399,4.22245121,4.460300446,3.370407104,1.380952358,3.079290152,3.16855216,1.412778974,2.541322231,2.275210142,3.466520309,3.729295492,3.083516598,2.89566946,2.491405249,2.748962402
S000003201,0.8728717115000001,0.665317908,0.6572077275,0.470191233,0.4792368415,0.54193899,0.417659767,0.5188087674999999,1.2403147815,0.8632287235,1.0251142085,0.8522842675,0.7433984575,0.657954559,0.653498903,0.5057077485,0.380713478,0.718877539,0.5252780244999999,0.7143628449999999,0.741714284,0.9438723025,0.635729611,0.7845084069999999,0.8119658675,0.89526628,0.496606376,0.6080121844999999,0.46642562,0.6433823705,0.527442381,0.8331272599999999,0.8752747925000001,0.9315945505000001,0.847320467,0.854771763
S000005545,0.313280374,0.686705232,0.421112359,0.804274499,0.808080852,0.687363803,0.798483133,0.594566405,0.117433414,0.251121074,0.263698637,0.232487306,0.287026435,0.756818175,0.761851013,0.970319629,0.853957653,0.869387686,0.658240616,0.32505399,0.309714288,0.249227598,0.251072943,0.193644494,0.181929186,0.550295889,0.574660659,0.896551788,0.605371892,0.926470578,0.709110856,0.464771271,0.2868132,0.233267725,0.210313424,0.180497915
S000000539,6.342792034,8.557225227,6.379114628,6.517435551,7.609427929,7.049019337,8.044420242,6.052247047,2.625907898,5.428251743,3.478310823,4.669035435,9.142365456,8.396591187,7.781038284,7.682648659,4.197324276,4.955101967,5.123356819,2.160907269,8.56799984,5.164778233,4.787553787,5.233366489,6.747252464,5.925444126,8.407239914,4.708925247,5.969007969,5.5,6.013172626,2.621755123,6.416483879,4.541338444,3.955510616,4.835062027
S000002238,2.939841032,2.159537554,2.62883091,2.357705355,2.911335707,2.852941036,3.095341206,3.0417974,6.021791935,4.195067406,4.156393051,3.549238682,3.324914217,2.073863745,2.362302542,2.970319748,2.222965479,2.836734533,2.5318501,2.734341145,6.723428249,3.983521938,4.07296133,4.219463825,3.203907251,1.231952667,2.216063261,1.903651118,2.335743904,2.651260614,3.097695112,3.686032057,4.954945087,3.248031378,3.784630537,3.79979229
S000007245,1.471055746,1.510982633,1.728717446,1.570303798,1.529742002,1.828975916,1.789815664,1.784744024,1.99273622,0.836322904,0.912100494,1.21218276,1.52238822,1.605681896,1.436794639,1.76255703,1.643255234,1.389795899,1.700707674,3.338012934,1.4331429,1.287332654,1.304720998,1.388282061,1.625152707,1.879289985,1.607466221,1.267748594,1.20351243,1.37920177,1.705817819,3.525339842,1.102197886,1.070866227,1.310414553,1.549792409
S000005103,1.387060165,1.544508696,2.178206444,2.628796339,1.837261558,2.181917191,1.80931735,1.857889295,0.449152529,1.241031408,1.05479455,1.06395936,1.646383524,1.604545474,1.880361199,2.227169037,1.599777102,1.998979449,1.974721909,1.022678137,1.603428602,1.71781671,1.490343332,1.12909627,1.260073185,1.988165736,2.020362139,1.920892477,1.966942072,1.651260495,2.163556576,0.746600747,1.878021955,1.514763713,1.281091928,1.267634749
S000004437,0.078320093,0.0150289,0.023836549,0.051743533,0.069584735,0.051198255,0.037919827,0.040752351,0.073849879,0.041479822,0.051369864,0.033502538,0.020665903,0.045454547,0.04401806,0.065068491,0.061315496,0.015306123,0.058645096,0.077753775,0.076571427,0.025746653,0.056866955,0.010923536,0.014652016,0.100591719,0.095022619,0.029411767,0.008264462,0.052521009,0.036223929,0.030902347,0.020879121,0.016732285,0.033367034,0.020746887
S000003866,26.86379051,9.530635834,13.826334,15.32845879,9.57575798,11.94880199,14.31744289,14.88401318,37.8196106,22.40919495,25.46575356,21.35532951,26.80826759,8.37613678,10.12189579,17.69520569,16.40022278,10.54489803,11.10313416,22.48920059,38.95885468,13.71678638,19.54399109,22.74975204,23.10134315,13.50532532,16.52036285,8.990872383,10.92355347,10.43382359,12.15477562,23.8714447,24.27362633,12.21358299,20.59959412,22.86514282
S000005597,0.398410887,0.568786144,0.580022693,0.534308195,0.331088692,0.563180864,0.477789789,0.369905978,0.880145252,0.428251147,0.383561641,0.46294415,0.401836991,0.4909091,0.690744936,0.642694056,0.610925317,0.584693849,0.607684493,0.610151172,0.658285677,0.461380005,0.487124473,0.539225399,0.582417607,0.934911251,0.960407257,0.633874297,0.63429755,0.599789917,0.533479691,0.763906002,0.760439575,0.46062991,0.468149602,0.393153518
S000000047,6.861521244,8.02312088,5.670828819,8.982002258,9.812570572,7.530500889,7.39328289,6.405433655,1.700968504,2.341928244,2.285388231,4.181725979,6.362802029,8.956818581,9.408576965,7.492009163,6.688963413,6.537755013,6.177957058,3.700864077,4.916571617,4.085478783,3.62446332,3.663356543,6.448107243,6.23786974,10.65950203,7.261663437,7.161157131,7.967437267,6.486279488,3.290482044,4.551648617,4.163385868,3.774519444,4.382779598
S000002684,24.91373253,38.02196503,39.13734436,45.13273621,49.46352768,39.72549057,38.26760483,38.74608231,31.44915199,30.34641266,33.75913239,31.99390793,34.57864761,39.60454559,45.02144241,43.67694092,34.68450546,36.1459198,35.33872604,28.10475159,23.19885635,25.45932007,27.40879822,26.59185791,33.53968048,38.41065216,45.34954834,36.76065063,39.19008255,38.59978867,28.91108894,30.63411522,29.4252758,26.48720551,28.86552048,29.20020485
S000003302,3.595913649,2.908670425,2.272417784,3.506186962,2.560045004,2.687363863,2.537378073,2.240334272,0.434624732,2.969731092,1.997716904,1.708629489,2.894374609,2.881818295,3.591422081,2.76255703,2.712374687,3.957142591,2.834175587,0.900647938,1.105142832,2.987641573,1.707081556,1.042701125,5.023199081,4.904141903,3.075791836,4.807302475,3.069214821,2.961134434,3.274423599,0.563658774,2.357142925,1.895669341,1.60060668,2.197095394
S000000923,8.409762383,21.12947845,17.69466591,17.14848137,15.91582489,14.12962914,10.52979374,7.72518301,1.854721546,1.475336432,1.670091391,1.161421299,11.2721014,26.03295326,15.05643272,19.47488594,13.12486172,14.29795837,8.8139534,4.255939484,1.06400001,1.2626158,1.125536442,1.147964239,13.42124462,24.65088844,14.0260191,15.42900753,16.29132271,15.52731133,13.94731045,3.05809617,1.668131948,1.282480359,1.106167793,1.601659536
S000004025,0.510783195,0.255491316,0.575482428,0.402699649,0.538720548,0.290849686,0.48970747,0.509926856,0.363196135,0.353139043,0.531963468,0.423350245,0.504018426,0.43295455,0.41196388,0.409817368,0.492753625,0.402040809,0.381193101,0.420086414,0.293714285,0.346035004,0.476394862,0.34061569,0.514041483,0.524260342,0.437782824,0.342799187,0.36570248,0.311974794,0.421514839,0.400494426,0.391208798,0.369094491,0.390293181,0.374481291
S000004668,2.668558598,2.313294888,2.431328058,2.056242943,1.974186301,1.995642662,1.681473374,1.719958305,1.190072656,1.673766971,2.028538704,2.154314756,2.509759188,2.390909195,2.128668308,1.12785399,1.920847297,1.493877411,2.114256859,1.74298048,1.773714185,2.284243107,2.546137333,2.470705032,2.11721611,2.298224926,1.997737646,2.091277838,2.15805769,1.673319459,1.310647726,0.888751507,2.376923084,1.845472455,2.121334553,2.43879652
S000000941,0.96935302,0.613872826,0.921679854,0.629921257,0.677890062,0.831154704,0.889490724,0.946708441,0.561743379,0.746636808,0.657534242,0.699492395,0.653272152,0.601136386,0.784424365,0.761415482,0.875139356,1.005102038,1.039433718,1.008639336,0.433142871,0.654994845,0.597639501,0.625620663,0.665445685,0.700591743,0.859728515,1.077079177,1.041322351,1.216386676,1.10098803,0.983930707,0.586813211,0.609251976,0.655207276,0.7510373
S000003589,2.046538115,2.520231247,2.293984175,2.149606466,2.024691343,2.12418294,2.289273977,1.698014617,0.715496361,1.21300447,1.167808294,1.382741094,2.277841568,2.565909147,2.133182764,2.329908848,2.044593096,1.862244844,1.591506481,0.930885494,2.552000046,2.169927835,1.429184556,1.447865009,3.147741079,2.150295734,2.354072571,1.724138021,1.715909123,1.550420284,2.030735493,0.456118673,2.040659428,1.742125988,1.65015161,1.662863016
S000000626,3.550510645,5.297110081,4.272417545,4.649044037,4.196408749,4.227668762,3.58613205,3.039707422,0.645278454,2.523542881,2.568493128,1.941116691,3.828932524,4.589772701,5.047404289,4.577625751,3.916387796,3.058163404,3.462082624,1.747300267,2.627428532,2.738413811,2.640558004,2.863952398,3.178266048,6.101775169,5.0271492,3.353955746,3.029958487,3.063025475,3.933040619,1.632880092,2.805494547,2.117125988,1.746208191,2.512447834
S000001699,3.623155594,1.062427759,2.365493774,2.896512985,3.035914898,3.590414047,5.10184145,6.055381298,22.23244667,4.734304905,3.82305932,5.723857403,3.677382469,1.43295455,2.264108419,0.820776284,2.653288841,3.360203981,4.675429344,12.04103661,4.191999912,4.725025654,5.491415977,4.408143044,3.532356501,1.217751503,2.520362139,2.48985815,3.15289259,4.106092453,3.147091389,16.88009834,4.452747345,3.96751976,3.589484215,4.965767384
S000005066,1.311010242,0.521387279,0.38138479,0.312710911,0.187429875,0.1949891,0.169014081,0.246603981,0.267554492,0.713004529,0.800228298,0.980710626,0.715269864,0.292045474,0.42776525,0.356164396,0.391304344,0.284693867,0.325581402,0.21598272,0.476571441,0.280123591,0.810085833,0.634558141,0.490842521,0.96449703,0.382352948,0.584178507,0.376033068,0.495798349,0.282107592,0.168108776,0.602197826,0.904527545,0.927199125,0.581950128
S000000258,0.945516527,2.057803392,7.150964737,21.26996613,25.21548843,27.32897568,19.28060532,25.84430695,5.709443092,3.591928482,3.868721485,2.805075884,1.597015142,3.809091091,7.630925179,22.14497757,19.81159401,24.34285736,26.01010895,13.82613468,2.332571507,5.733264446,3.492489338,1.096325755,1.045177102,1.99881649,8.489819527,18.79006195,25.125,25.63130379,18.80680656,11.18664932,5.673626423,6.57381916,3.063700676,1.26659739
S000004857,10.75595856,10.26589584,9.488081932,7.410573483,6.777778149,6.396514416,6.809317112,6.783699512,2.145278454,4.899103165,7.002283573,6.971573353,11.02755547,9.105682373,7.398419857,5.5308218,5.585284233,4.47551012,5.734074116,4.12526989,3.866285563,5.080329418,6.404506683,8.13008976,10.4725275,9.482840538,7.340497971,4.779919147,5.44524765,4.928571701,6.039517403,3.234857798,4.2670331,4.473425388,5.654195786,6.836099148
S000003858,0.623155534,0.339884371,0.55618614,0.780652463,0.70145905,0.839869261,0.667388916,1.77847445,4.374092102,0.965246677,1.368721485,1.387817144,0.685419083,0.554545462,0.420993209,0.444063962,0.742474914,0.966326475,1.088978648,3.326133966,0.621714294,1.041194558,1.071888447,1.215491652,0.678876698,0.469822496,0.728506804,0.834685683,1.075413227,1.38340342,0.97694844,5.044499397,1.024175763,1.072834611,0.872598588,0.939833939
S000000755,0.509648144,0.587283194,0.524404109,0.985376835,0.723905742,0.905228734,0.915492892,1.109717846,3.815980911,2.006726503,1.747717023,2.18172574,1.235361695,0.556818187,0.917607248,0.655251145,0.795986652,1.738775373,0.911021173,2.273218155,1.229714274,1.545829058,1.898068547,1.593843102,1.014652014,0.430769265,0.665158391,1.24847877,1.469008207,1.547268987,1.373216271,3.144622803,1.806593418,1.551181197,2.074822903,1.742738485
S000005533,9.883087158,11.9005785,13.89103317,16.17547798,14.28619576,17.98365974,19.37161255,20.2058506,9.332930565,14.13116646,14.35730553,10.41015244,7.73938036,12.54545498,12.34424305,19.99086761,19.68450356,15.67550945,17.0687561,15.73650074,12.45828533,13.85787773,10.17811108,10.24627686,9.457875252,14.50414181,15.67873383,16.24138069,17.11363602,17.13970566,20.1767292,14.43634033,11.54065895,13.75098419,11.15874577,7.259335518
S000002542,4.29852438,2.39653182,3.350738049,3.076490402,3.258136988,3.468409538,4.408450603,3.900731325,4.046005249,5.043722153,4.478310585,3.795938969,4.239953995,1.730681896,2.301354408,3.243150711,4.072463512,3.130612135,3.583417416,3.401727915,5.618285656,4.026776314,3.63197422,4.692154884,3.492063522,2.404733658,2.602941275,2.89756608,3.377065897,3.545168161,3.776070356,4.92459774,3.881318808,3.843503952,3.078867435,3.908713341
S000000503,7.808172703,14.31213856,12.21906948,11.1529808,8.915825844,9.264705658,7.085590363,6.086729527,3.49878931,7.663677216,10.49429226,10.05583763,11.51205635,13.13749981,11.23137665,12.82762527,11.96098137,8.642856598,7.626895428,5.44708395,6.588571548,8.256436348,11.98283291,12.20854092,14.42490864,16.55147934,12.42194557,13.0740366,10.90805817,9.232143402,8.071350098,5.301606655,7.032967091,10.46850395,10.16683483,12.58298683
S000000749,0.245175943,0.164161846,0.192962542,0.16197975,0.17845118,0.171023965,0.214517862,0.261233032,0.244552076,0.22309418,0.398401856,0.174619287,0.166475326,0.181818187,0.282167047,0.297945201,0.261984408,0.272448987,0.196157724,0.136069119,0.210285708,0.170957774,0.249999985,0.232373387,0.273504287,0.313609481,0.276018113,0.337728202,0.221074373,0.174369752,0.129528001,0.123609386,0.180219784,0.163385823,0.147623852,0.258298725
S000005409,4.087400913,3.692485332,3.488081694,3.221597195,3.098765612,2.758169889,2.47453928,2.522465944,2.015738487,3.639013767,4.0787673,3.801015139,3.971297503,3.395454407,3.155756235,2.98858428,2.411371231,2.587755203,2.624873638,2.416846752,3.084571362,3.767250061,3.906652451,3.420059681,2.941391945,3.287573814,3.400452614,3.227180719,3.008264542,2.61344552,2.308452368,2.505562305,4.087912083,3.329724312,3.661273956,3.905601501
S000002655,1.424517632,2.454335213,1.586833239,1.524184465,1.796857595,1.782135129,1.683640122,1.367816091,0.619854748,0.858744442,0.852739692,0.985786796,1.513203382,1.63409102,1.651241541,1.768264771,1.423634291,1.901020408,1.655207157,0.542116642,0.922285676,1.159629226,1.195279002,1.201588869,1.072039127,1.640236735,1.656108618,1.73427999,1.477272749,1.522058845,1.055982471,0.559950531,1.305494547,1.156496048,1.077856302,1.14211607
S000003969,0.179341659,0.117919073,0.212258801,0.048368957,0.041526377,0.136165574,0.149512455,0.090909094,0.199757874,0.165919289,0.116438359,0.118781723,0.080367401,0.057954546,0.056433409,0.154109597,0.138238564,0.072448976,0.12841253,0.151187897,0.069714285,0.065911435,0.089055799,0.072492555,0.177045181,0.155029595,0.160633489,0.129817456,0.090909094,0.148109257,0.132821083,0.123609386,0.13296704,0.108267717,0.013144589,0.06224066
S000005060,2.046538115,2.798843861,2.916004419,2.580427408,2.5970819,2.345315933,2.653304338,2.183907986,1.378934622,1.171524763,1.58561635,1.403045654,2.194030046,2.770454645,2.739277601,2.613013744,2.793756962,2.060204029,2.460060596,1.730021596,1.537142873,1.561277032,1.51394856,1.577954292,1.971917033,3.143195391,2.841629028,2.235294104,2.368801594,2.077731133,2.801317215,1.384425163,1.146153927,1.411417246,1.642062545,1.618257165
S000000507,7.783201218,5.110982418,4.374574184,4.983127117,4.094275951,5.484749317,4.303358555,5.73563242,6.142857075,8.292601585,8.208904266,7.942131519,6.132032394,4.809091091,5.144469261,4.917808056,5.714603901,5.357142925,4.981799603,5.629589558,6.65371418,6.42533493,6.579399109,7.422046185,6.114774227,7.288757801,6.346154213,5.730223179,5.378098965,5.97163868,6.386388779,7.105067253,4.59560442,3.764763832,5.799797058,6.676347733
S000001596,1.595913768,1.1445086,1.363223553,1.142857194,1.098765492,1.098039269,1.443120122,1.613375068,0.906779706,3.452914953,3.634703159,2.472081184,2.253731489,1.302272797,1.395033836,0.936073065,1.625418067,1.262244821,1.256825089,1.703023672,3.660571337,3.592172861,3.03433466,1.956305861,2.100122213,1.436686397,1.582579136,0.99290067,1.063016534,1.103991628,1.240395188,1.027194023,3.128571749,3.140748024,3.136501551,2.639003992
S000006266,8.776391029,8.315607071,7.305334568,7.593925476,5.599326611,5.934640408,6.476706028,5.814002514,27.48668289,7.56614399,5.0787673,8.320812225,8.944890976,8.710227966,8.088035583,7.262557507,4.42586422,5.576530457,4.88473177,13.85637093,16.84914398,5.054582596,8.080471992,8.046673775,8.79487133,7.969231129,6.995475769,5.766734123,5.612603188,5.615546227,6.873765469,29.59208679,7.779121399,6.06003952,6.977754593,8.625517845
S000000955,0.135073781,0.267052025,0.290578902,0.428571433,0.461279452,0.386710227,0.344528675,0.271682352,0.300242126,0.330717504,0.117579915,0.190862939,0.205510914,0.1965909,0.395033866,0.605022848,0.28093648,0.252040833,0.288169861,0.254859626,0.374857128,0.246137992,0.230686694,0.175769627,0.168498173,0.304142028,0.50339365,0.298174441,0.410123974,0.37500003,0.342480808,0.336217552,0.290109903,0.186023623,0.1456016,0.153526962
S000003196,2.078320265,2.753757238,1.765039682,2.202474833,1.976431131,2.154684067,2.263271809,1.530825496,0.292978227,1.389013529,1.261415601,1.086294413,1.528128743,2.679545641,2.430022478,1.905251145,1.811594248,2.445918322,1.801819921,0.600431919,1.075428486,1.626158476,1.168455005,1.237338662,2.468864441,3.226035595,2.088235378,2.39756608,2.839875937,2.029411793,2.234906912,0.313967854,1.60659337,1.551181197,1.060667276,1.198132753
